datestamp	timestamp	runtime	type	seqrun	sample	stage	elapsed	description	attributes
160822	11:54:17.17	9.436	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5493	mp_fastqc	null	Starting stage mp_fastqc [1]	[type:STAGE_STARTED, desc:Starting stage mp_fastqc [1], stage:mp_fastqc, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5493]
160822	11:54:31.31	9.660	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5040	mp_splitAllele	28.591	Finished stage mp_splitAllele [3]	[type:STAGE_COMPLETED, desc:Finished stage mp_splitAllele [3], stage:mp_splitAllele, title:Split multi-allele VCF, author:Ken Doig, Molecular Pathology, stgdesc:Split multi-allele lines in a VCF with vcf tools (vt) , branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5040, commands:/pathology/NGS/pa_uat/PathOSHome/bin/VcfSplitMultiAllele.sh /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5040/CAN/16M5040.Canary.vcf /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5040/CAN/16M5040.Canary.ma.vcf, seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M5040, start:Mon Aug 22 11:53:59 AEST 2016, end:Mon Aug 22 11:54:28 AEST 2016, elapsed:28.591]
160822	11:54:31.31	9.660	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5497	mp_splitAllele	32.909	Finished stage mp_splitAllele [3]	[type:STAGE_COMPLETED, desc:Finished stage mp_splitAllele [3], stage:mp_splitAllele, title:Split multi-allele VCF, author:Ken Doig, Molecular Pathology, stgdesc:Split multi-allele lines in a VCF with vcf tools (vt) , branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5497, commands:/pathology/NGS/pa_uat/PathOSHome/bin/VcfSplitMultiAllele.sh /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5497/CAN/16M5497.Canary.vcf /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5497/CAN/16M5497.Canary.ma.vcf, seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M5497, start:Mon Aug 22 11:53:52 AEST 2016, end:Mon Aug 22 11:54:25 AEST 2016, elapsed:32.909]
160822	11:54:31.31	9.660	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5414	mp_normVcf	58.611	Finished stage mp_normVcf [3]	[type:STAGE_COMPLETED, desc:Finished stage mp_normVcf [3], stage:mp_normVcf, title:Normalise VCF, author:Ken Doig, Molecular Pathology, stgdesc:Normalise a VCF with Mutalyzer to conform to HGVS nomenclature and annotate, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5414, commands:/pathology/NGS/pa_uat/PathOSHome/bin/NormaliseVcf --rdb pa_uat /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5414/CAN/16M5414.Canary.ma.vcf /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5414/CAN/16M5414.Canary.ma.nrm.vcf, seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M5414, start:Mon Aug 22 11:53:21 AEST 2016, end:Mon Aug 22 11:54:20 AEST 2016, elapsed:58.611]
160822	11:54:31.31	9.660	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5511	mp_runCanary	453.632	Finished stage mp_runCanary [3]	[type:STAGE_COMPLETED, desc:Finished stage mp_runCanary [3], stage:mp_runCanary, title:Run Canary amplicon variant caller, author:Ken Doig, Molecular Pathology, stgdesc:Call variants directly from FASTQ with Canary, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5511, commands:PATH="/pathology/NGS/pa_uat/PathOSHome/bin:$PATH";                  Canary                          --amplicon /pipeline/Runs/MiSeq/Indexes/Germline_v4-8_071013_with_off_target_manifest.fasta                         --primers  /pipeline/Runs/MiSeq/Indexes/Germline_v4-8_071013_with_off_target_manifest.fasta.primers                         --vcf      /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5511/CAN/16M5511.Canary.vcf                         --output   /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5511/CAN/16M5511.tsv                         --bam      /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5511/CAN/16M5511.bam                         --vaf      3                         --reads    100                         --minpair  10                                                      --complex                           /pipeline/Runs/MiSeq/160728_M00139_0032_000000000-ATRUV/ProjectFolders/Project_Moleculargenetics-/Sample_16M5511/16M5511*.fastq.gz, seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M5511, start:Mon Aug 22 11:46:45 AEST 2016, end:Mon Aug 22 11:54:19 AEST 2016, elapsed:453.632]
160822	11:54:31.31	9.660	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5550	mp_runCanary	453.076	Finished stage mp_runCanary [3]	[type:STAGE_COMPLETED, desc:Finished stage mp_runCanary [3], stage:mp_runCanary, title:Run Canary amplicon variant caller, author:Ken Doig, Molecular Pathology, stgdesc:Call variants directly from FASTQ with Canary, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5550, commands:PATH="/pathology/NGS/pa_uat/PathOSHome/bin:$PATH";                  Canary                          --amplicon /pipeline/Runs/MiSeq/Indexes/Germline_v4-8_071013_with_off_target_manifest.fasta                         --primers  /pipeline/Runs/MiSeq/Indexes/Germline_v4-8_071013_with_off_target_manifest.fasta.primers                         --vcf      /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5550/CAN/16M5550.Canary.vcf                         --output   /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5550/CAN/16M5550.tsv                         --bam      /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5550/CAN/16M5550.bam                         --vaf      3                         --reads    100                         --minpair  10                                                      --complex                           /pipeline/Runs/MiSeq/160728_M00139_0032_000000000-ATRUV/ProjectFolders/Project_Moleculargenetics-/Sample_16M5550/16M5550*.fastq.gz, seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M5550, start:Mon Aug 22 11:46:45 AEST 2016, end:Mon Aug 22 11:54:18 AEST 2016, elapsed:453.076]
160822	11:54:31.31	9.661	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5490	mp_normVcf	57.471	Finished stage mp_normVcf [3]	[type:STAGE_COMPLETED, desc:Finished stage mp_normVcf [3], stage:mp_normVcf, title:Normalise VCF, author:Ken Doig, Molecular Pathology, stgdesc:Normalise a VCF with Mutalyzer to conform to HGVS nomenclature and annotate, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5490, commands:/pathology/NGS/pa_uat/PathOSHome/bin/NormaliseVcf --rdb pa_uat /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5490/CAN/16M5490.Canary.ma.vcf /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5490/CAN/16M5490.Canary.ma.nrm.vcf, seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M5490, start:Mon Aug 22 11:53:33 AEST 2016, end:Mon Aug 22 11:54:31 AEST 2016, elapsed:57.471]
160822	11:54:31.31	9.662	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5040	mp_normVcf	null	Starting stage mp_normVcf [3]	[type:STAGE_STARTED, desc:Starting stage mp_normVcf [3], stage:mp_normVcf, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5040]
160822	11:54:31.31	9.662	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5497	mp_normVcf	null	Starting stage mp_normVcf [3]	[type:STAGE_STARTED, desc:Starting stage mp_normVcf [3], stage:mp_normVcf, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5497]
160822	11:54:31.31	9.664	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5493	mp_runCanary	null	Starting stage mp_runCanary [3]	[type:STAGE_STARTED, desc:Starting stage mp_runCanary [3], stage:mp_runCanary, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5493]
160822	11:54:31.31	9.664	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5511	mp_checkVcf	null	Starting stage mp_checkVcf [3]	[type:STAGE_STARTED, desc:Starting stage mp_checkVcf [3], stage:mp_checkVcf, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5511]
160822	11:54:31.31	9.664	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5550	mp_checkVcf	null	Starting stage mp_checkVcf [3]	[type:STAGE_STARTED, desc:Starting stage mp_checkVcf [3], stage:mp_checkVcf, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5550]
160822	11:54:31.31	9.668	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5493	mp_align	null	Starting stage mp_align [2]	[type:STAGE_STARTED, desc:Starting stage mp_align [2], stage:mp_align, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5493]
160822	11:54:34.34	9.718	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5447	mp_splitAllele	29.67	Finished stage mp_splitAllele [3]	[type:STAGE_COMPLETED, desc:Finished stage mp_splitAllele [3], stage:mp_splitAllele, title:Split multi-allele VCF, author:Ken Doig, Molecular Pathology, stgdesc:Split multi-allele lines in a VCF with vcf tools (vt) , branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5447, commands:/pathology/NGS/pa_uat/PathOSHome/bin/VcfSplitMultiAllele.sh /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5447/CAN/16M5447.Canary.vcf /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5447/CAN/16M5447.Canary.ma.vcf, seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M5447, start:Mon Aug 22 11:54:04 AEST 2016, end:Mon Aug 22 11:54:34 AEST 2016, elapsed:29.67]
160822	11:54:34.34	9.720	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5447	mp_normVcf	null	Starting stage mp_normVcf [3]	[type:STAGE_STARTED, desc:Starting stage mp_normVcf [3], stage:mp_normVcf, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5447]
160822	11:54:35.35	9.728	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5489	mp_splitAllele	29.672	Finished stage mp_splitAllele [3]	[type:STAGE_COMPLETED, desc:Finished stage mp_splitAllele [3], stage:mp_splitAllele, title:Split multi-allele VCF, author:Ken Doig, Molecular Pathology, stgdesc:Split multi-allele lines in a VCF with vcf tools (vt) , branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5489, commands:/pathology/NGS/pa_uat/PathOSHome/bin/VcfSplitMultiAllele.sh /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5489/CAN/16M5489.Canary.vcf /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5489/CAN/16M5489.Canary.ma.vcf, seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M5489, start:Mon Aug 22 11:54:05 AEST 2016, end:Mon Aug 22 11:54:35 AEST 2016, elapsed:29.672]
160822	11:54:35.35	9.729	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5489	mp_normVcf	null	Starting stage mp_normVcf [3]	[type:STAGE_STARTED, desc:Starting stage mp_normVcf [3], stage:mp_normVcf, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5489]
160822	11:54:35.35	9.738	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5446	mp_splitAllele	29.721	Finished stage mp_splitAllele [3]	[type:STAGE_COMPLETED, desc:Finished stage mp_splitAllele [3], stage:mp_splitAllele, title:Split multi-allele VCF, author:Ken Doig, Molecular Pathology, stgdesc:Split multi-allele lines in a VCF with vcf tools (vt) , branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5446, commands:/pathology/NGS/pa_uat/PathOSHome/bin/VcfSplitMultiAllele.sh /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5446/CAN/16M5446.Canary.vcf /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5446/CAN/16M5446.Canary.ma.vcf, seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M5446, start:Mon Aug 22 11:54:06 AEST 2016, end:Mon Aug 22 11:54:35 AEST 2016, elapsed:29.721]
160822	11:54:35.35	9.739	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5446	mp_normVcf	null	Starting stage mp_normVcf [3]	[type:STAGE_STARTED, desc:Starting stage mp_normVcf [3], stage:mp_normVcf, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5446]
160822	11:54:36.36	9.748	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	12M2120	mp_splitAllele	29.543	Finished stage mp_splitAllele [3]	[type:STAGE_COMPLETED, desc:Finished stage mp_splitAllele [3], stage:mp_splitAllele, title:Split multi-allele VCF, author:Ken Doig, Molecular Pathology, stgdesc:Split multi-allele lines in a VCF with vcf tools (vt) , branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:12M2120, commands:/pathology/NGS/pa_uat/PathOSHome/bin/VcfSplitMultiAllele.sh /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/12M2120/CAN/12M2120.Canary.vcf /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/12M2120/CAN/12M2120.Canary.ma.vcf, seqrun:160728_M00139_0032_000000000-ATRUV, sample:12M2120, start:Mon Aug 22 11:54:06 AEST 2016, end:Mon Aug 22 11:54:36 AEST 2016, elapsed:29.543]
160822	11:54:36.36	9.749	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	12M2120	mp_normVcf	null	Starting stage mp_normVcf [3]	[type:STAGE_STARTED, desc:Starting stage mp_normVcf [3], stage:mp_normVcf, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:12M2120]
160822	11:54:36.36	9.757	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5478	mp_normVcf	29.5	Finished stage mp_normVcf [3]	[type:STAGE_COMPLETED, desc:Finished stage mp_normVcf [3], stage:mp_normVcf, title:Normalise VCF, author:Ken Doig, Molecular Pathology, stgdesc:Normalise a VCF with Mutalyzer to conform to HGVS nomenclature and annotate, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5478, commands:/pathology/NGS/pa_uat/PathOSHome/bin/NormaliseVcf --rdb pa_uat /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5478/CAN/16M5478.Canary.ma.vcf /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5478/CAN/16M5478.Canary.ma.nrm.vcf, seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M5478, start:Mon Aug 22 11:54:07 AEST 2016, end:Mon Aug 22 11:54:36 AEST 2016, elapsed:29.5]
160822	11:54:37.37	9.759	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	NA12878	mp_fastqc	null	Starting stage mp_fastqc [1]	[type:STAGE_STARTED, desc:Starting stage mp_fastqc [1], stage:mp_fastqc, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:NA12878]
160822	11:54:41.41	9.827	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	NTC1	mp_varscan	28.737	Finished stage mp_varscan [2]	[type:STAGE_COMPLETED, desc:Finished stage mp_varscan [2], stage:mp_varscan, title:VarScan Variant Caller, author:Wrapper - Ken Doig, Molecular Pathology, stgdesc:Variant Calling for Amplicon Pipeline using an old version of VarScan2, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:NTC1, commands:echo NTC1 > .NTC1.tmp ; varscan.sh mpileup2cns /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/NTC1/VCF/NTC1.cnv.pu --min-avg-qual 20 --vcf-sample-list .NTC1.tmp --min-var-freq 0.03 --min-freq-for-hom 0.85 --p-value 1e-04 --variants --strand-filter 0 --output-vcf 1 --min-coverage 100 --min-reads2 20 2> /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/NTC1/VCF/NTC1.Primal.vserr | vs2vcf.pl > /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/NTC1/VCF/NTC1.Primal.vcf, seqrun:160728_M00139_0032_000000000-ATRUV, sample:NTC1, start:Mon Aug 22 11:54:11 AEST 2016, end:Mon Aug 22 11:54:40 AEST 2016, elapsed:28.737]
160822	11:54:41.41	9.828	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5228	mp_normVcf	29.189	Finished stage mp_normVcf [3]	[type:STAGE_COMPLETED, desc:Finished stage mp_normVcf [3], stage:mp_normVcf, title:Normalise VCF, author:Ken Doig, Molecular Pathology, stgdesc:Normalise a VCF with Mutalyzer to conform to HGVS nomenclature and annotate, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5228, commands:/pathology/NGS/pa_uat/PathOSHome/bin/NormaliseVcf --rdb pa_uat /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5228/CAN/16M5228.Canary.ma.vcf /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5228/CAN/16M5228.Canary.ma.nrm.vcf, seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M5228, start:Mon Aug 22 11:54:08 AEST 2016, end:Mon Aug 22 11:54:38 AEST 2016, elapsed:29.189]
160822	11:54:41.41	9.828	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5491	mp_normVcf	29.007	Finished stage mp_normVcf [3]	[type:STAGE_COMPLETED, desc:Finished stage mp_normVcf [3], stage:mp_normVcf, title:Normalise VCF, author:Ken Doig, Molecular Pathology, stgdesc:Normalise a VCF with Mutalyzer to conform to HGVS nomenclature and annotate, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5491, commands:/pathology/NGS/pa_uat/PathOSHome/bin/NormaliseVcf --rdb pa_uat /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5491/CAN/16M5491.Canary.ma.vcf /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5491/CAN/16M5491.Canary.ma.nrm.vcf, seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M5491, start:Mon Aug 22 11:54:08 AEST 2016, end:Mon Aug 22 11:54:37 AEST 2016, elapsed:29.007]
160822	11:54:41.41	9.830	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	NA12878	mp_runCanary	null	Starting stage mp_runCanary [3]	[type:STAGE_STARTED, desc:Starting stage mp_runCanary [3], stage:mp_runCanary, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:NA12878]
160822	11:54:41.41	9.831	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	NTC1	mp_checkVcf	null	Starting stage mp_checkVcf [2]	[type:STAGE_STARTED, desc:Starting stage mp_checkVcf [2], stage:mp_checkVcf, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:NTC1]
160822	11:54:41.41	9.833	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	NA12878	mp_align	null	Starting stage mp_align [2]	[type:STAGE_STARTED, desc:Starting stage mp_align [2], stage:mp_align, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:NA12878]
160822	11:54:45.45	9.894	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M3144	mp_normVcf	42.568	Finished stage mp_normVcf [3]	[type:STAGE_COMPLETED, desc:Finished stage mp_normVcf [3], stage:mp_normVcf, title:Normalise VCF, author:Ken Doig, Molecular Pathology, stgdesc:Normalise a VCF with Mutalyzer to conform to HGVS nomenclature and annotate, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M3144, commands:/pathology/NGS/pa_uat/PathOSHome/bin/NormaliseVcf --rdb pa_uat /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M3144/CAN/16M3144.Canary.ma.vcf /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M3144/CAN/16M3144.Canary.ma.nrm.vcf, seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M3144, start:Mon Aug 22 11:54:02 AEST 2016, end:Mon Aug 22 11:54:45 AEST 2016, elapsed:42.568]
160822	11:54:45.45	9.896	STAGE_STARTED	160728_M00139_0032_000000000-ATRUV	16M5474	mp_fastqc	null	Starting stage mp_fastqc [1]	[type:STAGE_STARTED, desc:Starting stage mp_fastqc [1], stage:mp_fastqc, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5474]
160822	11:55:00.00	10.142	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	14K3092	mp_fastqc	92.11	Finished stage mp_fastqc [1]	[type:STAGE_COMPLETED, desc:Finished stage mp_fastqc [1], stage:mp_fastqc, title:FASTQC, author:Wrapper - Ken Doig, Molecular Pathology, stgdesc:Run FASTQC to generate read QC metrics, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:14K3092, commands:fastqc --quiet --outdir /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/14K3092/QC /pipeline/Runs/MiSeq/160728_M00139_0032_000000000-ATRUV/ProjectFolders/Project_Moleculargenetics-/Sample_14K3092/*fastq.gz && date > /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/14K3092/QC/Sample_14K3092.mp_fastqc, seqrun:160728_M00139_0032_000000000-ATRUV, sample:14K3092, start:Mon Aug 22 11:53:21 AEST 2016, end:Mon Aug 22 11:54:53 AEST 2016, elapsed:92.11]
160822	11:55:00.00	10.142	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5486	mp_normVcf	50.263	Finished stage mp_normVcf [3]	[type:STAGE_COMPLETED, desc:Finished stage mp_normVcf [3], stage:mp_normVcf, title:Normalise VCF, author:Ken Doig, Molecular Pathology, stgdesc:Normalise a VCF with Mutalyzer to conform to HGVS nomenclature and annotate, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5486, commands:/pathology/NGS/pa_uat/PathOSHome/bin/NormaliseVcf --rdb pa_uat /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5486/CAN/16M5486.Canary.ma.vcf /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5486/CAN/16M5486.Canary.ma.nrm.vcf, seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M5486, start:Mon Aug 22 11:54:00 AEST 2016, end:Mon Aug 22 11:54:50 AEST 2016, elapsed:50.263]
160822	11:55:00.00	10.143	STAGE_COMPLETED	160728_M00139_0032_000000000-ATRUV	16M5470	mp_normVcf	49.425	Finished stage mp_normVcf [3]	[type:STAGE_COMPLETED, desc:Finished stage mp_normVcf [3], stage:mp_normVcf, title:Normalise VCF, author:Ken Doig, Molecular Pathology, stgdesc:Normalise a VCF with Mutalyzer to conform to HGVS nomenclature and annotate, branch_sr:160728_M00139_0032_000000000-ATRUV, branch_ss:16M5470, commands:/pathology/NGS/pa_uat/PathOSHome/bin/NormaliseVcf --rdb pa_uat /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5470/CAN/16M5470.Canary.ma.vcf /pathology/NGS/Samples/Testing/160728_M00139_0032_000000000-ATRUV/16M5470/CAN/16M5470.Canary.ma.nrm.vcf, seqrun:160728_M00139_0032_000000000-ATRUV, sample:16M5470, start:Mon Aug 22 11:54:00 AEST 2016, end:Mon Aug 22 11:54:50 AEST 2016, elapsed:49.425]
